Date,Open,High,Low,Close,Adj Close,Volume
2020-06-25,297.600006,300.200012,287.100006,295.399994,295.399994,15514308
2020-06-26,300.899994,305.899994,284.500000,285.000000,285.000000,13325531
2020-06-29,283.399994,295.299988,279.700012,289.600006,289.600006,10201394
2020-06-30,290.700012,293.799988,280.399994,285.399994,285.399994,9686467
2020-07-01,283.600006,292.899994,269.299988,285.600006,285.600006,18689139
2020-07-02,291.899994,305.899994,285.500000,292.500000,292.500000,11376021
2020-07-03,294.299988,297.500000,258.500000,263.200012,263.200012,22313314
2020-07-06,273.799988,283.500000,271.299988,280.899994,280.899994,18589172
2020-07-07,280.000000,284.755005,274.799988,277.500000,277.500000,14140092
2020-07-08,279.200012,289.399994,274.299988,287.799988,287.799988,14362980
2020-07-09,292.799988,297.500000,256.299988,256.299988,256.299988,31284045
2020-07-10,255.000000,266.700012,251.701996,266.700012,266.700012,14000286
2020-07-13,271.000000,276.799988,265.654999,267.799988,267.799988,8889450
2020-07-14,265.100006,267.600006,253.800003,258.200012,258.200012,9585771
2020-07-15,263.500000,273.925995,262.394989,272.200012,272.200012,13860449
2020-07-16,275.000000,278.850006,262.075989,267.700012,267.700012,10689753
2020-07-17,272.000000,272.276001,258.700012,264.399994,264.399994,10322994
2020-07-20,264.600006,266.100006,257.299988,264.799988,264.799988,7122549
2020-07-21,268.299988,285.600006,265.500000,285.600006,285.600006,40422543
2020-07-22,286.000000,292.924011,273.600006,281.500000,281.500000,10726744
2020-07-23,281.000000,288.000000,271.200012,271.600006,271.600006,7691205
2020-07-24,266.200012,271.100006,262.000000,268.100006,268.100006,7494387
2020-07-27,267.500000,267.500000,251.500000,260.000000,260.000000,11328911
2020-07-28,261.700012,264.619995,251.854996,262.600006,262.600006,8036846
2020-07-29,262.000000,268.600006,253.000000,253.100006,253.100006,10966827
2020-07-30,254.000000,255.199997,238.199997,245.300003,245.300003,10493031
2020-07-31,245.699997,247.000000,231.600006,231.600006,231.600006,10550692
2020-08-03,231.699997,232.199997,212.100006,230.399994,230.399994,13917173
2020-08-04,230.600006,248.800003,230.300003,245.300003,245.300003,9552155
2020-08-05,246.100006,258.500000,246.100006,258.500000,258.500000,12927122
2020-08-06,260.899994,262.399994,245.399994,253.100006,253.100006,8407594
2020-08-07,251.000000,252.834000,242.100006,252.600006,252.600006,5897630
2020-08-10,255.699997,265.700012,252.699997,265.700012,265.700012,6525832
2020-08-11,267.899994,282.549988,267.237000,273.700012,273.700012,26312844
2020-08-12,273.000000,279.700012,264.700012,271.399994,271.399994,8378649
2020-08-13,270.000000,273.899994,265.100006,267.700012,267.700012,7564553
2020-08-14,267.000000,268.799988,252.800003,257.100006,257.100006,6359145
2020-08-17,257.000000,260.500000,247.391006,257.299988,257.299988,6823532
2020-08-18,254.000000,259.799988,250.563004,255.000000,255.000000,6680220
2020-08-19,256.399994,262.450012,250.500000,262.299988,262.299988,3653192
2020-08-20,255.199997,256.899994,251.699997,256.000000,256.000000,5996235
2020-08-21,256.799988,261.500000,253.399994,258.299988,258.299988,11476666
2020-08-24,260.100006,265.200012,253.399994,261.500000,261.500000,5145534
2020-08-25,264.600006,272.600006,257.200012,257.200012,257.200012,6622951
2020-08-26,260.600006,260.600006,250.136993,253.000000,253.000000,6124697
2020-08-27,243.500000,260.399994,227.565994,250.000000,250.000000,28996026
2020-08-28,249.000000,252.199997,238.399994,241.100006,241.100006,15975256
2020-09-01,236.500000,238.199997,206.699997,206.699997,206.699997,39167617
2020-09-02,212.000000,221.899994,209.600006,217.600006,217.600006,17938310
2020-09-03,219.500000,233.399994,216.500000,218.300003,218.300003,17396271
2020-09-04,217.500000,225.199997,214.699997,217.500000,217.500000,10702294
2020-09-07,220.000000,227.500000,211.600006,225.500000,225.500000,6597343
2020-09-08,225.500000,228.899994,214.100006,218.899994,218.899994,9790066
2020-09-09,216.500000,217.906998,207.800003,210.699997,210.699997,33116907
2020-09-10,211.000000,215.699997,204.699997,208.300003,208.300003,11288898
2020-09-11,210.600006,213.244995,205.399994,210.000000,210.000000,7297671
2020-09-14,212.899994,212.899994,204.598007,210.300003,210.300003,7346262
2020-09-15,210.600006,212.287994,203.300003,203.300003,203.300003,9961215
2020-09-16,203.199997,203.899994,182.600006,192.350006,192.350006,26188830
2020-09-17,188.699997,192.500000,187.149994,189.899994,189.899994,13064778
2020-09-18,188.300003,189.050003,176.149994,180.149994,180.149994,23570755
2020-09-21,176.649994,177.699997,159.250000,160.699997,160.699997,21411298
2020-09-22,162.149994,163.149994,155.699997,160.699997,160.699997,19692886
2020-09-23,160.199997,173.000000,1.565000,162.399994,162.399994,18311146
2020-09-24,157.899994,160.350006,150.100006,150.100006,150.100006,14932100
2020-09-25,151.949997,171.000000,141.600006,154.750000,154.750000,25221302
2020-09-28,154.250000,154.300003,144.250000,149.250000,149.250000,15296484
2020-09-29,149.949997,149.949997,140.399994,140.399994,140.399994,14867020
2020-09-30,139.449997,139.949997,129.750000,130.000000,130.000000,23942383
2020-10-01,120.000000,129.000000,112.550003,116.800003,116.800003,61502345
2020-10-02,114.000000,114.000000,100.805000,113.599998,113.599998,31971138
2020-10-05,115.900002,123.400002,109.650002,123.400002,123.400002,40108900
2020-10-06,124.699997,151.132004,120.457001,150.000000,150.000000,44465669
2020-10-07,149.199997,164.500000,143.199997,156.649994,156.649994,55588562
2020-10-08,157.899994,201.000000,157.550003,195.350006,195.350006,64808048
2020-10-09,195.899994,252.399994,195.500000,223.199997,223.199997,74853214
2020-10-12,225.699997,237.334000,186.654007,194.850006,194.850006,64546714
2020-10-13,195.000000,200.000000,177.000000,183.100006,183.100006,26481975
2020-10-14,182.949997,186.800003,173.000000,180.000000,180.000000,16397805
2020-10-15,183.800003,198.869995,173.149994,195.100006,195.100006,17263565
2020-10-16,201.899994,221.899994,196.949997,221.899994,221.899994,26638907
2020-10-19,224.100006,237.600006,212.300003,220.000000,220.000000,22239759
2020-10-20,218.899994,231.899994,210.100006,227.000000,227.000000,15735311
2020-10-21,225.600006,233.000000,222.000000,224.600006,224.600006,13139375
2020-10-22,221.600006,227.800003,216.100006,226.899994,226.899994,12095516
2020-10-23,232.000000,243.699997,227.000000,243.699997,243.699997,20933141
2020-10-26,80.610199,83.629997,77.590302,77.590302,77.590302,36248875
2020-10-27,77.658897,80.918999,75.016502,75.153801,75.153801,52844967
2020-10-28,77.000000,101.949997,70.204002,84.540001,84.540001,211643223
2020-10-29,84.000000,84.699997,71.739998,72.400002,72.400002,99090492
2020-10-30,70.000000,74.972000,64.860001,71.320000,71.320000,74632938
2020-11-02,69.419998,77.260002,66.500000,76.559998,76.559998,50408751
2020-11-03,75.000000,84.000000,74.695999,84.000000,84.000000,73734226
2020-11-04,79.139999,86.400002,78.199997,83.900002,83.900002,73683608
2020-11-05,78.580002,81.720001,72.080002,74.519997,74.519997,82070405
2020-11-06,72.919998,73.199997,67.320000,69.559998,69.559998,86207079
2020-11-09,69.580002,137.449997,69.000000,100.000000,100.000000,273517274
2020-11-10,104.650002,128.802002,101.750000,107.000000,107.000000,141284399
2020-11-11,109.000000,114.449997,96.760002,98.419998,98.419998,96648953
2020-11-12,95.980003,106.599998,89.151001,90.000000,90.000000,149794913
2020-11-13,89.379997,96.150002,86.379997,93.699997,93.699997,109640019
2020-11-16,95.779999,104.421997,95.639999,103.000000,103.000000,167541565
2020-11-17,104.449997,105.000000,97.900002,102.699997,102.699997,87319592
2020-11-18,104.750000,104.750000,100.199997,102.599998,102.599998,64319082
2020-11-19,100.150002,102.849998,98.122002,98.559998,98.559998,72678770
2020-11-20,99.559998,101.199997,98.666000,99.440002,99.440002,45155090
